CustomerID,FullName,DOB,Gender,City,State,Email,Phone,CustomerSegment,Status,JoinDate
1691,Andrew Nelson,06-09-2001,Male,West Matthewfurt,Colorado,keith41@example.org,+1-362-268-3792x69292,Regular,Active,09-07-2022
1692,Kayla Velez,20-11-1958,Female,North Davidville,Arizona,jesse17@example.com,848-719-3020,New,Active,03-04-2023
1693,Wendy Bradford,04-09-1998,Female,New Sheila,Arizona,zbrown@example.net,3403109031,VIP,Active,28-11-2021
1694,Kerri Peters,31-12-1979,Male,New Colton,Virginia,changjoshua@example.com,6923136827,Regular,Inactive,03-01-2022
1695,Sabrina Erickson,10-08-1982,Female,Morganmouth,Texas,tiffanyperry@example.net,001-861-212-1063x7860,Regular,Inactive,26-03-2024
1696,Robert Morton,21-04-1965,Female,North Miguel,Ohio,melissa84@example.org,508.654.2860,Premium,Active,01-09-2023
1697,Barbara Taylor,27-09-1992,Male,West Tyler,Virginia,robertsonfrank@example.com,001-613-970-7640x76251,New,Active,10-03-2025
1698,Victor Hernandez,07-06-2008,Female,Gregoryside,New York,patricia95@example.com,(991)360-9080x083,Regular,Active,17-07-2024
1699,Michelle Hernandez,27-08-1951,Female,Wrightmouth,Colorado,johnsdale@example.org,001-830-909-8586,Premium,Active,08-10-2025
1700,Kayla Mccarthy DVM,01-09-2003,Female,Watsonmouth,Washington,nathanchavez@example.com,9684470678,New,Active,05-04-2023
1701,Andrea Erickson,11-01-1977,Female,Smithburgh,Illinois,brent26@example.com,001-542-837-1942,Regular,Inactive,19-01-2026
1702,Sharon Gardner,04-03-1970,Male,South Jerry,Pennsylvania,johnhines@example.com,001-322-590-6995x62328,Premium,Active,05-08-2024
1703,John Brown,23-09-2001,Male,Ariasport,New York,brucelorraine@example.com,325.412.3202,Regular,Active,17-12-2022
1704,Martin Williams,18-11-1988,Female,Port Lisafort,Michigan,changmary@example.org,732.409.2237,New,Active,14-10-2025
1705,Miss Ashley Bowman DDS,21-09-1984,Male,North Robert,Florida,ltrevino@example.net,+1-845-913-8333x92174,New,Active,27-11-2023
1706,Michael Weber,01-02-1951,Female,Castromouth,Florida,monica90@example.org,901-339-1157x2701,Premium,Inactive,30-01-2025
1707,David Bryant,30-03-1990,Female,Ashleyfort,Michigan,irichmond@example.net,5299194807,New,Active,23-12-2025
1708,Kevin Ross,23-07-1965,Female,East Sara,Oregon,xwilliams@example.org,619-675-6035x11232,Regular,Active,01-03-2024
1709,Dustin Snyder,25-02-1956,Male,Reneestad,Massachusetts,qglover@example.net,676.799.8694x2959,Regular,Active,07-03-2026
1710,Kevin Ross,25-08-2009,Female,East Austinborough,New York,emily91@example.com,-7236,Premium,Active,14-05-2024
1711,Tyler Bruce,05-11-1967,Female,Griffinville,Massachusetts,fnorman@example.com,207.225.9996x1075,Regular,Inactive,01-01-2026
1712,Dennis Golden,17-12-1963,Female,Lawrenceshire,Pennsylvania,kaitlynwallace@example.org,497-562-7959,VIP,Inactive,14-10-2022
1713,Jennifer Evans,09-06-2007,Female,Courtneymouth,Washington,walkerkatie@example.com,320-418-6241,New,Active,19-12-2022
1714,Natasha Ruiz,02-08-1960,Female,Josephbury,Oregon,jeffreyrichardson@example.com,978.801.2926,Premium,Active,14-11-2025
1715,Mark Nguyen,07-10-1993,Male,Markville,Florida,hayley73@example.net,310.282.3159x482,New,Active,13-12-2023
1716,Cassie Coffey,14-09-1955,Male,West Robertchester,Illinois,schroederrachel@example.org,4558985012,VIP,Inactive,26-08-2022
1717,Teresa Lynch,30-05-1994,Female,Robinsonborough,Ohio,scottramirez@example.org,001-673-211-3878x0717,Regular,Inactive,24-08-2024
1718,Michael Cruz,16-02-1986,Female,Davidborough,Oregon,timothywood@example.net,3838781778,Regular,Active,11-09-2025
1719,Mr. Geoffrey Sloan,17-04-2008,Male,Maryland,Illinois,angelicamullins@example.com,9995860187,Regular,Inactive,07-06-2026
1720,Whitney Coleman,07-04-1954,Male,East Maryfurt,California,raymondgibson@example.net,001-612-366-4473x0683,New,Active,31-03-2022
1721,Christopher Lowery,25-06-1989,Female,Mercertown,Washington,millervictoria@example.com,583.559.7541x6527,Regular,Active,01-08-2022
1722,Tim Jordan,07-12-1999,Male,Mcmahonfurt,North Carolina,vjennings@example.net,+1-338-991-4445x27521,Premium,Inactive,06-02-2025
1723,Jacqueline Esparza,12-04-1993,Male,Hollyport,Florida,davisjean@example.org,681-560-1716x4657,Premium,Active,25-07-2025
1724,Jerry Hays,02-05-1981,Male,South Krista,North Carolina,jacobstevens@example.net,(569)552-3683,Regular,Active,22-10-2023
1725,Crystal Barron,08-04-2000,Male,North Sherimouth,Washington,daniel39@example.org,367-666-6914x36876,Regular,Inactive,15-05-2026
1726,Stephanie Rogers,04-09-2003,Male,Darrylstad,Colorado,rileyphilip@example.com,001-695-526-6885x72607,Regular,Active,12-05-2025
1727,Julie Martinez,07-10-2001,Female,Brianview,Pennsylvania,christopher84@example.org,355.644.7013x401,Regular,Active,10-01-2024
1728,Michael Chang,16-07-1953,Male,New Joseburgh,Pennsylvania,emilywilson@example.org,001-547-776-4706x5702,Premium,Active,04-05-2025
1729,Victor Lee,04-02-2005,Male,Sabrinafurt,North Carolina,natalie99@example.org,290-504-2078x369,Premium,Active,09-03-2022
1730,Beth Jordan,14-01-1973,Male,New Julie,Florida,milleryolanda@example.net,+1-278-402-7704x04064,Premium,Active,23-05-2022
1731,Cristina Hunt,15-09-1959,Female,East Jonathanmouth,Virginia,chelsea63@example.org,001-377-900-2752,Regular,Active,25-02-2025
1732,Patricia Marquez,13-06-2009,Female,North Dana,Virginia,edward12@example.com,766-267-2211x803,Regular,Active,22-11-2021
1733,Derek Dickerson,28-01-1999,Male,Port Paul,Ohio,younglisa@example.org,001-928-647-9975x301,Regular,Active,08-02-2024
1734,Aaron Winters,21-07-1991,Male,New Darius,North Carolina,davidclark@example.com,712-721-4231x58343,Regular,Inactive,23-05-2024
1735,Mark Gibson,14-11-1960,Female,North Victoriahaven,Virginia,michael72@example.com,596-258-5510,Regular,Active,08-09-2021
1736,William Carlson,12-08-1992,Male,Williamsside,Georgia,lopeztravis@example.org,755-301-6691x055,Regular,Inactive,06-07-2024
1737,Jeffery Holmes,12-10-2001,Female,Quinnport,Florida,obray@example.com,+1-807-554-5919x827,Regular,Active,21-07-2021
1738,Erik Baker,20-07-1962,Male,Port Eric,Pennsylvania,debraowens@example.net,618.240.7833x8181,Premium,Inactive,22-12-2022
1739,Tiffany Mendoza,27-08-2007,Female,North Ryan,California,antonio58@example.org,+1-573-246-7842x794,Regular,Active,08-09-2023
1740,Jennifer Lawrence,27-05-1990,Female,Wilcoxville,Georgia,murrayharold@example.net,(962)561-6476x2999,Regular,Active,30-08-2024
1741,Taylor Ramirez,18-04-2008,Male,Jefferyton,Georgia,wilsoncory@example.org,001-804-783-0127x308,VIP,Active,11-06-2025
1742,Jeremy Peterson,16-05-1975,Female,Huffmanhaven,Georgia,enewman@example.org,941.774.9870x16921,Regular,Active,25-03-2022
1743,Brandy Sanford,15-02-2000,Female,New Emily,Georgia,jennifercarson@example.org,896.492.2064x5725,VIP,Active,08-08-2025
1744,Katie Johnson,28-07-1981,Male,Lake Mary,Washington,darylchavez@example.org,664.610.9319,Premium,Inactive,25-05-2025
1745,Jason Hawkins,23-05-1975,Male,East Justinfurt,Texas,mnichols@example.com,001-336-309-9959x42846,Premium,Active,22-03-2024
1746,Jean Andrews,23-02-2002,Male,Lake Zacharyland,California,bblankenship@example.com,(978)310-7203x6474,VIP,Active,15-09-2024
1747,Vanessa Barber,19-10-2005,Female,West Tracyfurt,Pennsylvania,johnny73@example.org,-5019,Regular,Inactive,06-01-2024
1748,David Lambert,29-12-1969,Male,Port Michaelbury,Pennsylvania,alexbrown@example.com,(881)543-3433,Regular,Active,04-07-2022
1749,Diana Fox,06-02-1964,Female,East Colleenshire,Washington,morenomichael@example.org,+1-338-534-4011x9402,Premium,Active,28-03-2022
1750,Jill Powers,09-12-1974,Female,Chapmantown,California,margaretkidd@example.net,001-860-722-8614x0286,Regular,Inactive,03-10-2024
1751,Gilbert Ramos,24-03-2010,Male,Samanthamouth,Florida,joe38@example.com,(840)502-6244,VIP,Active,04-09-2023
1752,Richard Reed,27-02-1997,Female,North Dylanborough,California,michael60@example.com,(653)689-2591x33988,Premium,Inactive,27-01-2026
1753,Patrick Williams,14-09-1974,Female,Lake William,Florida,njohns@example.org,(350)852-9895,VIP,Active,01-03-2024
1754,Emily Moss,21-02-1963,Male,Gilbertview,Colorado,mariaross@example.com,001-305-854-4986x406,Regular,Inactive,19-04-2023
1755,Mary Bush,12-12-1994,Male,North Kelsey,Colorado,melissaflowers@example.org,971-742-4847x0351,New,Active,26-12-2022
1756,Virginia Martinez,12-03-1961,Female,South Kellieside,California,williamadkins@example.com,493.586.9324x0043,Premium,Active,12-12-2022
1757,Gary Odonnell MD,21-05-1967,Male,Port Maryside,California,edwardsullivan@example.org,(512)732-7256x56641,Regular,Active,01-07-2025
1758,Robert Larsen,11-09-1970,Male,New Scottberg,Ohio,mhill@example.net,245.733.1123x1375,Regular,Active,03-07-2025
1759,Tiffany Acosta,27-03-1977,Male,Garyview,Massachusetts,hollandjane@example.org,374.765.2389x31187,Regular,Active,25-01-2025
1760,Brittany Glover,01-08-1961,Female,South Aaronfurt,Georgia,qrose@example.net,844.882.0431x371,Premium,Active,13-07-2025
1761,Ryan Higgins,25-09-1982,Male,Lake Samuel,Washington,greengrant@example.org,+1-794-464-2283x557,New,Active,16-10-2024
1762,William Ramos,27-11-1993,Female,Bryantmouth,North Carolina,brettnovak@example.org,209-974-9751x915,Regular,Inactive,16-08-2023
1763,Robert Parks,03-01-1967,Female,South Kenneth,North Carolina,denise06@example.org,662-676-3999,Regular,Active,06-02-2024
1764,Alec Vargas,15-12-2002,Male,South Johnton,Florida,christinedalton@example.net,317.536.8163x1504,Regular,Active,15-03-2025
1765,Mark Moore,07-06-1994,Male,Ashleyfurt,Virginia,miguelbrown@example.net,720.441.0880x5613,Regular,Active,12-12-2021
1766,Brian Powell,13-06-1956,Male,New Ryan,Georgia,myersjason@example.net,786.525.3105x222,Regular,Active,20-03-2026
1767,Catherine Sanders,17-10-1990,Male,Lake Katherine,Oregon,royamber@example.org,307-432-1087,Regular,Active,31-10-2023
1768,Andrew Morgan,27-12-1972,Male,Port Rachelview,Washington,richardrobinson@example.org,(733)857-4687x3965,Premium,Inactive,17-08-2023
1769,Mr. Joseph Price,03-02-1956,Male,Reedfort,Pennsylvania,joshua77@example.net,651-644-4426,Regular,Active,18-03-2023
1770,Christopher Moran,13-07-1996,Male,Richardport,Arizona,ngonzalez@example.com,(323)966-2983x56715,Regular,Active,12-08-2022
1771,Mark Williams,18-03-2004,Female,South Joseton,Massachusetts,melody13@example.org,(652)991-9739x22399,Premium,Active,08-12-2023
1772,Adam Benitez,30-01-1975,Male,Chelseyland,Florida,dholloway@example.org,+1-227-314-9687x07542,Regular,Active,24-01-2022
1773,Charles Flowers,05-04-1983,Male,Paulmouth,California,susanmaldonado@example.org,8874839320,Regular,Active,22-04-2026
1774,Charlotte Hall,08-06-1994,Female,Kristiechester,Massachusetts,mmendoza@example.com,(405)497-9026x7964,Regular,Active,06-11-2023
1775,Lisa Joyce,06-07-1975,Male,Thomasside,Michigan,mark68@example.com,001-744-672-2791x96865,Premium,Inactive,02-07-2023
1776,Michelle Walls,06-07-1954,Male,Ashleyborough,Oregon,kimberlywalker@example.org,434.650.3395,Regular,Active,29-03-2025
1777,Vincent Lopez,17-01-2010,Male,Annchester,California,jasonli@example.net,305-718-3952x208,Premium,Active,25-11-2021
1778,Patricia Wilkins,12-01-2001,Female,Brockmouth,California,barnettdeborah@example.org,+1-638-585-6533x11736,Premium,Active,10-02-2022
1779,Jody Morrison,10-06-1965,Female,South Cindyland,Pennsylvania,rcastillo@example.com,001-215-714-2805x83237,Premium,Inactive,23-09-2022
1780,Alicia Santos,06-02-2006,Female,Port Angelica,Illinois,tyler25@example.net,481.644.6342x94287,Regular,Active,23-07-2025
1781,Patricia Larsen,18-12-1972,Male,Patriciamouth,California,schmidtrobert@example.org,+1-756-847-1254x886,Regular,Active,10-07-2023
1782,Teresa Jones DVM,07-01-2008,Male,Devinland,Colorado,browncolleen@example.org,743.827.7523x3655,Premium,Active,28-09-2023
1783,Courtney Andrews,28-01-1985,Male,Wrightstad,Arizona,cynthiaking@example.com,001-345-844-0219x6213,Regular,Active,01-06-2023
1784,Elaine Coleman,19-06-1971,Male,New Christopher,Pennsylvania,obaker@example.net,001-403-759-0429x45333,Regular,Active,27-08-2022
1785,Jacqueline Underwood,19-03-1983,Female,Gallegosshire,Michigan,kaitlyn88@example.net,(474)483-8112x758,New,Active,10-06-2023
1786,Thomas Hill,20-11-1991,Male,East Nicole,Oregon,dthomas@example.org,001-727-754-0964x3971,Regular,Active,07-08-2024
1787,Rhonda Moore,16-08-1965,Male,Georgeview,Oregon,jeffrey76@example.net,(676)364-8509x04969,VIP,Active,29-01-2023
1788,Melinda Wolfe,31-01-1995,Male,Brownborough,Michigan,perezandrea@example.net,(975)652-1748x95380,Regular,Active,20-05-2025
1789,Andrea Salazar,06-10-1974,Male,Port Anthonychester,Georgia,ynichols@example.com,698-641-6713x15748,Regular,Inactive,31-12-2024
1790,Joseph Cardenas,03-03-1965,Male,New Christopherfurt,North Carolina,aaron63@example.com,+1-986-696-6078x409,Regular,Active,15-05-2024
1791,April Aguirre,20-12-1983,Female,Hughesstad,Massachusetts,campbelljessica@example.com,3146182498,Premium,Active,10-02-2024
1792,Amy Carter,28-07-1990,Male,Hartmanbury,North Carolina,sara67@example.org,317.777.9492,Regular,Inactive,30-08-2021
1793,Teresa Simmons,27-06-1965,Male,East Theresastad,California,tracy43@example.org,268.452.1238,Premium,Active,17-04-2025
1794,Tiffany Galloway,15-04-1985,Male,Laurieport,New York,alicia40@example.com,246.928.0235x2825,VIP,Active,06-10-2024
1795,Brandy Patterson,04-05-1987,Female,Jimenezton,Washington,jacob63@example.org,762.568.6558x95752,Regular,Active,22-10-2022
1796,Robert Smith,11-11-1977,Female,Farrellland,Ohio,ashley89@example.org,424-809-2588,VIP,Active,04-08-2023
1797,Susan Sanders,28-05-1992,Male,Wilsonborough,Arizona,warrenlopez@example.org,247-295-3348x08801,VIP,Active,11-08-2025
1798,Brian Jacobson,28-01-1955,Female,South Theresa,Pennsylvania,bryan83@example.com,260-324-2751x1861,New,Active,14-10-2021
1799,Peter Smith DDS,05-11-2007,Female,East Andrea,North Carolina,parkjoshua@example.org,805-430-3483,Premium,Active,14-05-2026
1800,Robin Whitaker,11-09-1981,Female,South Shawn,Oregon,nfleming@example.com,959.210.0353,Premium,Active,16-09-2024
1801,Luke Burns,24-07-2006,Female,Lake Rachel,Michigan,michael82@example.org,(961)302-1583x93546,Premium,Inactive,13-01-2025
1802,Dawn Wheeler,12-04-1954,Male,Port James,Pennsylvania,lukeperry@example.org,-5858,Regular,Active,03-09-2024
1803,Deborah Logan,03-09-1988,Female,Andersonmouth,Ohio,anna84@example.com,001-400-623-8654x165,Premium,Active,14-05-2024
1804,James Phillips,18-05-1962,Male,Brendaview,Virginia,adamsgregory@example.net,644.648.8812,Regular,Active,26-07-2025
1805,William Wade,27-04-2006,Male,Amandatown,Pennsylvania,vaughanclaudia@example.org,001-350-428-6354x0196,Regular,Active,18-07-2023
1806,John Harper,25-10-2003,Female,Jodiland,Washington,zsantos@example.net,675.592.6158x338,Regular,Active,15-02-2026
1807,John Dean,27-06-1973,Male,Lauraville,Florida,lewiscarol@example.com,354.664.9823,New,Active,31-08-2023
1808,Nathan Klein,27-01-1955,Female,East Ashleymouth,Washington,dudleykaitlin@example.org,5573566076,Regular,Active,21-01-2024
1809,Michael Anderson,06-04-1977,Male,North Brittany,Illinois,victoria25@example.org,+1-822-290-6524x9512,Regular,Active,07-02-2026
1810,Megan Salas,07-12-1998,Female,Katelynstad,North Carolina,freemandavid@example.org,+1-465-970-2189x93347,Regular,Active,09-05-2023
1811,Ashley Terry,17-06-1986,Female,Wandaside,Texas,joseph93@example.net,578.849.7338x084,Premium,Active,03-04-2023
1812,James Ramos,17-03-1982,Male,North Jamiemouth,Washington,kelly76@example.com,001-405-213-9529x719,Premium,Active,05-06-2022
1813,Eric Houston,12-09-1987,Male,Newmanfurt,Florida,kristinpetersen@example.com,538.406.3550,New,Active,29-08-2023
1814,Angela Robles MD,16-12-1990,Female,New Aaron,Virginia,christopherchung@example.com,(858)237-8266,Regular,Inactive,13-09-2023
1815,Sally Walters,16-08-1955,Female,New Lauren,Georgia,chase74@example.org,579-341-8921x2304,Regular,Inactive,08-10-2022
1816,Jocelyn Gonzalez,15-03-1955,Male,Port Jamesfort,Virginia,lorisimmons@example.net,(296)375-1036x742,Regular,Active,21-03-2026
1817,Natalie Adams,07-12-1964,Male,Ryantown,Georgia,nvaldez@example.com,(430)501-3904,Regular,Inactive,16-02-2024
1818,Dominique Hogan,02-03-2003,Female,Amandashire,Michigan,wolfesavannah@example.com,770.770.6783,VIP,Active,21-05-2026
1819,Megan Landry,14-03-1987,Male,Lake Albertchester,Massachusetts,qjones@example.net,001-589-883-9446x4425,Regular,Active,15-04-2026
1820,Robert Hughes,08-06-2001,Male,East Daniel,Virginia,charles45@example.net,8379696291,Regular,Inactive,20-08-2023
1821,Mark Hill,13-08-2009,Female,Reillyville,Illinois,bridgetmccarthy@example.net,(938)982-8551x528,Regular,Active,09-12-2024
1822,Alexandra Fletcher,22-11-1986,Male,Oliviaport,Virginia,bradley34@example.org,3416975200,New,Active,14-04-2022
1823,Cody Rios,08-05-1964,Female,Christopherport,Michigan,escott@example.org,5477174001,Regular,Active,04-07-2025
1824,Margaret Zhang,21-07-1955,Female,North Derekberg,North Carolina,rbolton@example.net,692-527-3560x1847,Premium,Active,28-10-2022
1825,Maria Young,03-03-1959,Male,Caseyside,Arizona,hensleyjane@example.com,+1-547-646-0857x552,Premium,Active,18-04-2026
1826,Melinda Morgan,18-03-1998,Male,East Eric,North Carolina,griffithemily@example.net,553.827.4145,Premium,Active,13-01-2023
1827,Ricardo Hickman,03-04-1995,Female,Davistown,Illinois,petersonthomas@example.com,001-636-522-6463x838,Regular,Active,16-01-2026
1828,Carla Howard,15-12-2008,Female,Lake Michelle,Arizona,kingandrea@example.org,460.604.4515x546,Regular,Inactive,28-08-2025
1829,Meagan Snow DVM,07-05-1985,Male,Bradleyland,Washington,william38@example.org,768.986.3505,New,Active,15-07-2022
1830,Alex Collins,07-10-1996,Female,North Lindaborough,Michigan,tanyaburgess@example.com,694-228-2176x871,Regular,Active,18-05-2022
1831,Emma Blanchard,07-09-1964,Male,Barnesborough,Illinois,jessehorton@example.org,(861)434-8306x45553,Regular,Inactive,26-04-2026
1832,Andrew Wise,02-03-1967,Male,North Huntershire,Pennsylvania,thomasbrandon@example.org,+1-621-214-1327x293,Regular,Active,30-08-2025
1833,Karen Curry,13-01-1987,Female,Lake Donnafort,Colorado,christina22@example.com,689.912.7425x66853,VIP,Active,10-05-2026
1834,Mrs. Mikayla Patel MD,11-04-1991,Female,Lake Amanda,Colorado,sandra37@example.org,001-792-203-7750x782,Regular,Active,25-04-2024
1835,April Harris,23-07-1986,Male,South Charleshaven,Florida,jimking@example.org,(899)429-3402,VIP,Active,19-08-2021
1836,Ariana Gutierrez,29-03-1961,Male,West Carolstad,North Carolina,tmeyers@example.net,923-892-0643,Premium,Active,29-06-2022
1837,Edward Hall,24-02-1988,Male,North Mathew,Texas,sararojas@example.com,(542)581-4031x7120,Regular,Active,20-12-2022
1838,Sarah Farrell,03-01-1965,Female,Brendachester,Massachusetts,oliverdennis@example.org,568-972-3501x9689,Regular,Active,04-10-2025
1839,Wanda Price,18-09-1973,Male,Cynthiachester,New York,richard23@example.com,(363)631-6056x676,Regular,Active,31-03-2026
1840,Steven Ward,22-04-1964,Female,Lake Meganville,Florida,qgarcia@example.org,232-634-0205,VIP,Active,05-03-2024
1841,Heather Banks,17-07-1966,Male,Mccannchester,Colorado,jennifercalderon@example.net,957-380-5012x4371,Regular,Active,12-08-2021
